step_index,t_start_h,t_end_h,prediction_h,apply_h,nfe,mod_elapsed_s,predicted_end_h,applied_abs_time_h,propagation_mode,schedule_horizon_h,horizon_gap,final_ethanol_pred,ethanol_applied_pred,final_hold_up_pred,hold_up_applied_pred,productivity_pred,economic_metric,economic_metric2,git_commit,git_dirty,python_version,feasible_flag,schedule_feasible_flag,schedule_obj_value,drift_l2,drift_max_abs,drift_l2_avg,drift_max_abs_avg,drift_l2_cum,drift_max_abs_cum,drift_alert
2,6.0,9.0,6.0,3.0,2,0.16713333129882812,12.0,9.0,final,6.0,0.0,6.657960011598783,6.556559284217837,999.9993542929375,999.9994619170881,1.1096600019331306,1.3855197614059456,1.3855197528094283,958ae2e,True,3.10.18,1,1,6.21233817850371e-08,5.445018440121582,3.0149672408298187,7.340806873840666,3.9308542169495646,22.022420621522,11.792562650848694,
3,9.0,12.0,6.0,3.0,2,0.18420028686523438,15.0,12.0,final,6.0,0.0,6.696637575755619,6.688051064577717,999.9991390556822,999.9992466740988,1.1161062626259366,1.429350354859239,1.429350347123524,958ae2e,True,3.10.18,1,1,5.387558559795834e-08,6.996010761827139,4.681590002223956,6.903100921082174,3.999262865663274,29.01843138334914,16.47415265307265,
0,0.0,3.0,6.0,3.0,2,0.39638710021972656,6.0,3.0,final,6.0,0.0,4.370922033856919,2.616411825050762,999.9997848238982,999.9998923943936,0.7284870056428199,0.07213727501692069,0.07213727501692069,958ae2e,True,3.10.18,1,1,8.891483763814238e-08,8.309128620102616,4.476364056082829,8.309128620102616,4.476364056082829,8.309128620102616,4.476364056082829,
1,3.0,6.0,6.0,3.0,2,0.1726980209350586,9.0,6.0,final,6.0,0.0,6.252947591634214,5.552890328677522,999.9995695402985,999.9996771815993,1.0421579319390357,1.0509634428925074,1.0509634428925074,958ae2e,True,3.10.18,1,1,6.168502233079232e-08,8.2682735612978,4.301231353936046,8.288701090700208,4.388797705009438,16.577402181400416,8.777595410018876,
2,6.0,9.0,6.0,3.0,2,0.17523956298828125,12.0,9.0,final,6.0,0.0,6.657960011598783,6.556559284217837,999.9993542929375,999.9994619170881,1.1096600019331306,1.3855197614059456,1.3855197614059456,958ae2e,True,3.10.18,1,1,6.21233817850371e-08,5.445018440121582,3.0149672408298187,7.340806873840666,3.9308542169495646,22.022420621522,11.792562650848694,
3,9.0,12.0,6.0,3.0,2,0.3078615665435791,15.0,12.0,final,6.0,0.0,6.696637575755619,6.688051064577717,999.9991390556822,999.9992466740988,1.1161062626259366,1.429350354859239,1.429350354859239,958ae2e,True,3.10.18,1,1,5.387558559795834e-08,6.996010761827139,4.681590002223956,6.903100921082174,3.999262865663274,29.01843138334914,16.47415265307265,
0,0.0,3.0,6.0,3.0,1,0.3181147575378418,6.0,3.0,final,6.0,0.0,4.1138797252954005,0.0,999.9997847283524,1000.0,0.6856466208825668,-0.8,-0.8,377735d,True,3.10.18,1,1,8.891483763814238e-08,8.316455588788774,4.47636357421338,8.316455588788774,4.47636357421338,8.316455588788774,4.47636357421338,
1,3.0,6.0,6.0,3.0,1,0.13031458854675293,9.0,6.0,final,6.0,0.0,6.02649920496155,4.1138797252954005,999.9995694693758,999.9997847283524,1.0044165341602584,0.5712932417651335,0.5712932417651335,377735d,True,3.10.18,1,1,6.303616610142222e-08,8.266924575782005,4.301230891172324,8.291690082285388,4.388797232692852,16.583380164570777,8.777594465385704,
2,6.0,9.0,6.0,3.0,1,0.13516998291015625,12.0,9.0,final,6.0,0.0,6.5755325893352,6.02649920496155,999.9993542645926,999.9995694693758,1.0959220982225333,1.2088330683205168,1.2088330683205168,377735d,True,3.10.18,1,1,5.998842951650925e-08,5.444694458732327,3.0149669164368476,7.342691541101035,3.9308537939408503,22.028074623303105,11.792561381822551,
3,9.0,12.0,6.0,3.0,1,0.17960715293884277,15.0,12.0,final,6.0,0.0,6.679238067965667,6.5755325893352,999.9991386399734,999.9993542645926,1.1132063446609444,1.3918441964450665,1.3918441964450665,377735d,True,3.10.18,1,1,6.234182479546034e-08,6.995807008464972,4.681589498333196,6.902475347659768,3.9992624353141224,29.023881631768077,16.474150880155747,
0,0.0,3.0,6.0,3.0,2,0.37877488136291504,6.0,3.0,final,6.0,0.0,4.370922033856919,2.616411825050762,999.9997848238982,999.9998923943936,0.7284870056428199,0.07213727501692069,0.07213727501692069,377735d,True,3.10.18,1,1,8.891483763814238e-08,8.309128620102616,4.476364056082829,8.309128620102616,4.476364056082829,8.309128620102616,4.476364056082829,
1,3.0,6.0,6.0,3.0,2,0.15909147262573242,9.0,6.0,final,6.0,0.0,6.252947591634214,5.552890328677522,999.9995695402985,999.9996771815993,1.0421579319390357,1.0509634428925074,1.0509634428925074,377735d,True,3.10.18,1,1,6.168502233079232e-08,8.2682735612978,4.301231353936046,8.288701090700208,4.388797705009438,16.577402181400416,8.777595410018876,
2,6.0,9.0,6.0,3.0,2,0.18523478507995605,12.0,9.0,final,6.0,0.0,6.657960011598783,6.556559284217837,999.9993542929375,999.9994619170881,1.1096600019331306,1.3855197614059456,1.3855197614059456,377735d,True,3.10.18,1,1,6.21233817850371e-08,5.445018440121582,3.0149672408298187,7.340806873840666,3.9308542169495646,22.022420621522,11.792562650848694,
3,9.0,12.0,6.0,3.0,2,0.20345449447631836,15.0,12.0,final,6.0,0.0,6.696637575755619,6.688051064577717,999.9991390556822,999.9992466740988,1.1161062626259366,1.429350354859239,1.429350354859239,377735d,True,3.10.18,1,1,5.387558559795834e-08,6.996010761827139,4.681590002223956,6.903100921082174,3.999262865663274,29.01843138334914,16.47415265307265,
0,0.0,3.0,6.0,3.0,1,0.36829328536987305,6.0,3.0,final,6.0,0.0,4.1138797252954005,0.0,999.9997847283524,1000.0,0.6856466208825668,-0.8,-0.8,377735d,True,3.10.18,1,1,8.891483763814238e-08,8.316455588788774,4.47636357421338,8.316455588788774,4.47636357421338,8.316455588788774,4.47636357421338,
1,3.0,6.0,6.0,3.0,1,0.1459341049194336,9.0,6.0,final,6.0,0.0,6.02649920496155,4.1138797252954005,999.9995694693758,999.9997847283524,1.0044165341602584,0.5712932417651335,0.5712932417651335,377735d,True,3.10.18,1,1,6.303616610142222e-08,8.266924575782005,4.301230891172324,8.291690082285388,4.388797232692852,16.583380164570777,8.777594465385704,
2,6.0,9.0,6.0,3.0,1,0.14658451080322266,12.0,9.0,final,6.0,0.0,6.5755325893352,6.02649920496155,999.9993542645926,999.9995694693758,1.0959220982225333,1.2088330683205168,1.2088330683205168,377735d,True,3.10.18,1,1,5.998842951650925e-08,5.444694458732327,3.0149669164368476,7.342691541101035,3.9308537939408503,22.028074623303105,11.792561381822551,
3,9.0,12.0,6.0,3.0,1,0.13367128372192383,15.0,12.0,final,6.0,0.0,6.679238067965667,6.5755325893352,999.9991386399734,999.9993542645926,1.1132063446609444,1.3918441964450665,1.3918441964450665,377735d,True,3.10.18,1,1,6.234182479546034e-08,6.995807008464972,4.681589498333196,6.902475347659768,3.9992624353141224,29.023881631768077,16.474150880155747,
0,0.0,3.0,6.0,3.0,2,0.3810281753540039,6.0,3.0,final,6.0,0.0,4.370922033856919,2.616411825050762,999.9997848238982,999.9998923943936,0.7284870056428199,0.07213727501692069,0.07213727501692069,377735d,True,3.10.18,1,1,8.891483763814238e-08,8.309128620102616,4.476364056082829,8.309128620102616,4.476364056082829,8.309128620102616,4.476364056082829,
1,3.0,6.0,6.0,3.0,2,0.16684579849243164,9.0,6.0,final,6.0,0.0,6.252947591634214,5.552890328677522,999.9995695402985,999.9996771815993,1.0421579319390357,1.0509634428925074,1.0509634428925074,377735d,True,3.10.18,1,1,6.168502233079232e-08,8.2682735612978,4.301231353936046,8.288701090700208,4.388797705009438,16.577402181400416,8.777595410018876,
2,6.0,9.0,6.0,3.0,2,0.17450857162475586,12.0,9.0,final,6.0,0.0,6.657960011598783,6.556559284217837,999.9993542929375,999.9994619170881,1.1096600019331306,1.3855197614059456,1.3855197614059456,377735d,True,3.10.18,1,1,6.21233817850371e-08,5.445018440121582,3.0149672408298187,7.340806873840666,3.9308542169495646,22.022420621522,11.792562650848694,
3,9.0,12.0,6.0,3.0,2,0.207444429397583,15.0,12.0,final,6.0,0.0,6.696637575755619,6.688051064577717,999.9991390556822,999.9992466740988,1.1161062626259366,1.429350354859239,1.429350354859239,377735d,True,3.10.18,1,1,5.387558559795834e-08,6.996010761827139,4.681590002223956,6.903100921082174,3.999262865663274,29.01843138334914,16.47415265307265,
0,0.0,3.0,6.0,3.0,1,0.35737085342407227,6.0,3.0,final,6.0,0.0,4.1138797252954005,0.0,999.9997847283524,1000.0,0.6856466208825668,-0.8,-0.8,377735d,True,3.10.18,1,1,8.891483763814238e-08,8.316455588788774,4.47636357421338,8.316455588788774,4.47636357421338,8.316455588788774,4.47636357421338,
1,3.0,6.0,6.0,3.0,1,0.1414337158203125,9.0,6.0,final,6.0,0.0,6.02649920496155,4.1138797252954005,999.9995694693758,999.9997847283524,1.0044165341602584,0.5712932417651335,0.5712932417651335,377735d,True,3.10.18,1,1,6.303616610142222e-08,8.266924575782005,4.301230891172324,8.291690082285388,4.388797232692852,16.583380164570777,8.777594465385704,
2,6.0,9.0,6.0,3.0,1,0.14693784713745117,12.0,9.0,final,6.0,0.0,6.5755325893352,6.02649920496155,999.9993542645926,999.9995694693758,1.0959220982225333,1.2088330683205168,1.2088330683205168,377735d,True,3.10.18,1,1,5.998842951650925e-08,5.444694458732327,3.0149669164368476,7.342691541101035,3.9308537939408503,22.028074623303105,11.792561381822551,
3,9.0,12.0,6.0,3.0,1,0.13400030136108398,15.0,12.0,final,6.0,0.0,6.679238067965667,6.5755325893352,999.9991386399734,999.9993542645926,1.1132063446609444,1.3918441964450665,1.3918441964450665,377735d,True,3.10.18,1,1,6.234182479546034e-08,6.995807008464972,4.681589498333196,6.902475347659768,3.9992624353141224,29.023881631768077,16.474150880155747,
0,0.0,3.0,6.0,3.0,2,0.3374519348144531,6.0,3.0,final,6.0,0.0,4.370922033856919,2.616411825050762,999.9997848238982,999.9998923943936,0.7284870056428199,0.07213727501692069,0.07213727501692069,377735d,True,3.10.18,1,1,8.891483763814238e-08,8.309128620102616,4.476364056082829,8.309128620102616,4.476364056082829,8.309128620102616,4.476364056082829,
1,3.0,6.0,6.0,3.0,2,0.15612125396728516,9.0,6.0,final,6.0,0.0,6.252947591634214,5.552890328677522,999.9995695402985,999.9996771815993,1.0421579319390357,1.0509634428925074,1.0509634428925074,377735d,True,3.10.18,1,1,6.168502233079232e-08,8.2682735612978,4.301231353936046,8.288701090700208,4.388797705009438,16.577402181400416,8.777595410018876,
2,6.0,9.0,6.0,3.0,2,0.16031360626220703,12.0,9.0,final,6.0,0.0,6.657960011598783,6.556559284217837,999.9993542929375,999.9994619170881,1.1096600019331306,1.3855197614059456,1.3855197614059456,377735d,True,3.10.18,1,1,6.21233817850371e-08,5.445018440121582,3.0149672408298187,7.340806873840666,3.9308542169495646,22.022420621522,11.792562650848694,
3,9.0,12.0,6.0,3.0,2,0.20285248756408691,15.0,12.0,final,6.0,0.0,6.696637575755619,6.688051064577717,999.9991390556822,999.9992466740988,1.1161062626259366,1.429350354859239,1.429350354859239,377735d,True,3.10.18,1,1,5.387558559795834e-08,6.996010761827139,4.681590002223956,6.903100921082174,3.999262865663274,29.01843138334914,16.47415265307265,
0,0.0,3.0,6.0,3.0,1,0.8339476585388184,6.0,3.0,final,6.0,0.0,4.1138797252954005,0.0,999.9997847283524,1000.0,0.6856466208825668,-0.8,-0.8,41721ff,True,3.10.18,1,1,8.891483763814238e-08,8.316455588788774,4.47636357421338,8.316455588788774,4.47636357421338,8.316455588788774,4.47636357421338,
1,3.0,6.0,6.0,3.0,1,0.24035882949829102,9.0,6.0,final,6.0,0.0,6.02649920496155,4.1138797252954005,999.9995694693758,999.9997847283524,1.0044165341602584,0.5712932417651335,0.5712932417651335,41721ff,True,3.10.18,1,1,6.303616610142222e-08,8.266924575782005,4.301230891172324,8.291690082285388,4.388797232692852,16.583380164570777,8.777594465385704,
2,6.0,9.0,6.0,3.0,1,0.23237848281860352,12.0,9.0,final,6.0,0.0,6.5755325893352,6.02649920496155,999.9993542645926,999.9995694693758,1.0959220982225333,1.2088330683205168,1.2088330683205168,41721ff,True,3.10.18,1,1,5.998842951650925e-08,5.444694458732327,3.0149669164368476,7.342691541101035,3.9308537939408503,22.028074623303105,11.792561381822551,
3,9.0,12.0,6.0,3.0,1,0.3749966621398926,15.0,12.0,final,6.0,0.0,6.679238067965667,6.5755325893352,999.9991386399734,999.9993542645926,1.1132063446609444,1.3918441964450665,1.3918441964450665,41721ff,True,3.10.18,1,1,6.234182479546034e-08,6.995807008464972,4.681589498333196,6.902475347659768,3.9992624353141224,29.023881631768077,16.474150880155747,
0,0.0,3.0,6.0,3.0,2,0.5834450721740723,6.0,3.0,final,6.0,0.0,4.370922033856919,2.616411825050762,999.9997848238982,999.9998923943936,0.7284870056428199,0.07213727501692069,0.07213727501692069,41721ff,True,3.10.18,1,1,8.891483763814238e-08,8.309128620102616,4.476364056082829,8.309128620102616,4.476364056082829,8.309128620102616,4.476364056082829,
1,3.0,6.0,6.0,3.0,2,0.25531673431396484,9.0,6.0,final,6.0,0.0,6.252947591634214,5.552890328677522,999.9995695402985,999.9996771815993,1.0421579319390357,1.0509634428925074,1.0509634428925074,41721ff,True,3.10.18,1,1,6.168502233079232e-08,8.2682735612978,4.301231353936046,8.288701090700208,4.388797705009438,16.577402181400416,8.777595410018876,
2,6.0,9.0,6.0,3.0,2,0.22340607643127441,12.0,9.0,final,6.0,0.0,6.657960011598783,6.556559284217837,999.9993542929375,999.9994619170881,1.1096600019331306,1.3855197614059456,1.3855197614059456,41721ff,True,3.10.18,1,1,6.21233817850371e-08,5.445018440121582,3.0149672408298187,7.340806873840666,3.9308542169495646,22.022420621522,11.792562650848694,
3,9.0,12.0,6.0,3.0,2,0.24235200881958008,15.0,12.0,final,6.0,0.0,6.696637575755619,6.688051064577717,999.9991390556822,999.9992466740988,1.1161062626259366,1.429350354859239,1.429350354859239,41721ff,True,3.10.18,1,1,5.387558559795834e-08,6.996010761827139,4.681590002223956,6.903100921082174,3.999262865663274,29.01843138334914,16.47415265307265,
0,0.0,3.0,6.0,3.0,1,0.3641371726989746,6.0,3.0,final,6.0,0.0,4.1138797252954005,0.0,999.9997847283524,1000.0,0.6856466208825668,-0.8,-0.8,9205da6,True,3.10.18,1,1,8.891483763814238e-08,8.316455588788774,4.47636357421338,8.316455588788774,4.47636357421338,8.316455588788774,4.47636357421338,
1,3.0,6.0,6.0,3.0,1,0.14013409614562988,9.0,6.0,final,6.0,0.0,6.02649920496155,4.1138797252954005,999.9995694693758,999.9997847283524,1.0044165341602584,0.5712932417651335,0.5712932417651335,9205da6,True,3.10.18,1,1,6.303616610142222e-08,8.266924575782005,4.301230891172324,8.291690082285388,4.388797232692852,16.583380164570777,8.777594465385704,
2,6.0,9.0,6.0,3.0,1,0.14016389846801758,12.0,9.0,final,6.0,0.0,6.5755325893352,6.02649920496155,999.9993542645926,999.9995694693758,1.0959220982225333,1.2088330683205168,1.2088330683205168,9205da6,True,3.10.18,1,1,5.998842951650925e-08,5.444694458732327,3.0149669164368476,7.342691541101035,3.9308537939408503,22.028074623303105,11.792561381822551,
3,9.0,12.0,6.0,3.0,1,0.14163422584533691,15.0,12.0,final,6.0,0.0,6.679238067965667,6.5755325893352,999.9991386399734,999.9993542645926,1.1132063446609444,1.3918441964450665,1.3918441964450665,9205da6,True,3.10.18,1,1,6.234182479546034e-08,6.995807008464972,4.681589498333196,6.902475347659768,3.9992624353141224,29.023881631768077,16.474150880155747,
0,0.0,3.0,6.0,3.0,2,0.40390610694885254,6.0,3.0,final,6.0,0.0,4.370922033856919,2.616411825050762,999.9997848238982,999.9998923943936,0.7284870056428199,0.07213727501692069,0.07213727501692069,9205da6,True,3.10.18,1,1,8.891483763814238e-08,8.309128620102616,4.476364056082829,8.309128620102616,4.476364056082829,8.309128620102616,4.476364056082829,
1,3.0,6.0,6.0,3.0,2,0.16951537132263184,9.0,6.0,final,6.0,0.0,6.252947591634214,5.552890328677522,999.9995695402985,999.9996771815993,1.0421579319390357,1.0509634428925074,1.0509634428925074,9205da6,True,3.10.18,1,1,6.168502233079232e-08,8.2682735612978,4.301231353936046,8.288701090700208,4.388797705009438,16.577402181400416,8.777595410018876,
2,6.0,9.0,6.0,3.0,2,0.18051719665527344,12.0,9.0,final,6.0,0.0,6.657960011598783,6.556559284217837,999.9993542929375,999.9994619170881,1.1096600019331306,1.3855197614059456,1.3855197614059456,9205da6,True,3.10.18,1,1,6.21233817850371e-08,5.445018440121582,3.0149672408298187,7.340806873840666,3.9308542169495646,22.022420621522,11.792562650848694,
3,9.0,12.0,6.0,3.0,2,0.20046401023864746,15.0,12.0,final,6.0,0.0,6.696637575755619,6.688051064577717,999.9991390556822,999.9992466740988,1.1161062626259366,1.429350354859239,1.429350354859239,9205da6,True,3.10.18,1,1,5.387558559795834e-08,6.996010761827139,4.681590002223956,6.903100921082174,3.999262865663274,29.01843138334914,16.47415265307265,
