step_index,mode,AC,ACT,Base,C,CO2,CS,Cell,E,Eth,F,G,HMF,LS,X,XS
0,final,-0.7835499323482935,-0.000681153945792809,-2.792114110760849,-0.06080283110770779,-0.01616387325898483,3.271705568966027,-0.027029553363843717,-3.0638782114185688,0.032794647204604566,-0.001437649329187142,-0.08234653346886489,-0.0010318442106184988,4.425194321778051,0.029193496804721608,-2.872368774089793
1,final,-0.9255605403692044,-0.002253347083098975,-2.8472050195093743,3.0404148810512908,-0.20817202872055596,2.161913977016823,0.03709179363363191,0.6871121522688242,0.1384367842105414,-2.772506946914548e-06,-0.05329441736577767,-1.666450416221328e-05,-1.497600697109732,0.004000013709733519,4.0255220973038774
2,final,1.9297273291125947,0.00166782184245097,1.8235397837051863,-4.82509810431084,-0.00670439032003145,-2.62117664150108,0.02395024793473044,3.884755748605741,-0.011232936235334279,1.030546157204348e-08,-0.015502763294244493,-1.4207177490500292e-05,4.406548643617768,9.350050326865401e-05,4.51119124825243
3,final,4.739040464980576,0.001542094068686481,2.6416459302737536,-3.314585094506583,0.12700706953517304,2.1948985654258877,-0.013297376855812781,0.8396669417176525,-0.19799650704445515,-2.200250397809799e-12,0.0008354227110106,-1.0774924358667113e-06,2.7041850605269957,9.183218885334726e-06,-3.442442316398001
