step_index,t_start_h,t_end_h,prediction_h,apply_h,nfe,mod_elapsed_s,predicted_end_h,applied_abs_time_h,propagation_mode,schedule_horizon_h,horizon_gap,final_ethanol_pred,ethanol_applied_pred,final_hold_up_pred,hold_up_applied_pred,productivity_pred,economic_metric,economic_metric2,git_commit,git_dirty,python_version,feasible_flag,schedule_feasible_flag,schedule_obj_value,drift_l2,drift_max_abs,drift_l2_avg,drift_max_abs_avg,drift_l2_cum,drift_max_abs_cum,drift_alert,final_G_pred,final_X_pred,final_F_pred,final_HMF_pred,final_ACT_pred,final_Eth_pred,final_Cell_pred,final_CO2_pred
0,0.0,3.0,6.0,3.0,1,0.3864021301269531,6.0,3.0,final,6.0,0.0,4.1138797252954005,0.0,999.9997847283524,1000.0,0.6856466208825668,-0.8,-0.8,29b6b68,True,3.10.18,1,1,8.891483763814238e-08,8.316455588788774,4.47636357421338,8.316455588788774,4.47636357421338,8.316455588788774,4.47636357421338,,4.66873199320376,0.9795442005482805,0.011489768268977624,0.021614551245583907,0.056583313995188345,4.1138797252954005,1.0000002152717402,4.12171827232356
1,3.0,6.0,6.0,3.0,1,0.1389632225036621,9.0,6.0,final,6.0,0.0,6.02649920496155,4.1138797252954005,999.9995694693758,999.9997847283524,1.0044165341602584,0.5712932417651335,0.5712932417651335,29b6b68,True,3.10.18,1,1,6.303616610142222e-08,8.266924575782005,4.301230891172324,8.291690082285388,4.388797232692852,16.583380164570777,8.777594465385704,,1.2954223083106362,0.16163798672307703,0.0005482238429624056,0.004551238621181379,0.05013513595646308,6.02649920496155,1.0000004305309023,6.036044085404742
2,6.0,9.0,6.0,3.0,1,0.14249968528747559,12.0,9.0,final,6.0,0.0,6.5755325893352,6.02649920496155,999.9993542645926,999.9995694693758,1.0959220982225333,1.2088330683205168,1.2088330683205168,29b6b68,True,3.10.18,1,1,5.998842951650925e-08,5.444694458732327,3.0149669164368476,7.342691541101035,3.9308537939408503,22.028074623303105,11.792561381822551,,0.24286254466908785,0.025815852752332877,2.5900471583238472e-05,0.0009529216934458651,0.04216858116592216,6.5755325893352,1.0000006457359634,6.585437303623217
3,9.0,12.0,6.0,3.0,1,0.1502089500427246,15.0,12.0,final,6.0,0.0,6.679238067965667,6.5755325893352,999.9991386399734,999.9993542645926,1.1132063446609444,1.3918441964450665,1.3918441964450665,29b6b68,True,3.10.18,1,1,6.234182479546034e-08,6.995807008464972,4.681589498333196,6.902475347659768,3.9992624353141224,29.023881631768077,16.474150880155747,,0.0406962519057233,0.0041011618915089,1.2230752241189113e-06,0.00019928183647720157,0.035011034559681485,6.679238067965667,1.0000008613609541,6.6892181483956294
0,0.0,3.0,6.0,3.0,2,0.34757518768310547,6.0,3.0,final,6.0,0.0,4.370922033856919,2.616411825050762,999.9997848238982,999.9998923943936,0.7284870056428199,0.07213727501692069,0.07213727501692069,29b6b68,True,3.10.18,1,1,8.891483763814238e-08,8.309128620102616,4.476364056082829,8.309128620102616,4.476364056082829,8.309128620102616,4.476364056082829,,4.474083662180453,0.5656502164960908,0.002475151796444162,0.012718106676720723,0.05826612211670826,4.370922033856919,1.0000002151761713,4.379650225341009
1,3.0,6.0,6.0,3.0,2,0.165968656539917,9.0,6.0,final,6.0,0.0,6.252947591634214,5.552890328677522,999.9995695402985,999.9996771815993,1.0421579319390357,1.0509634428925074,1.0509634428925074,29b6b68,True,3.10.18,1,1,6.168502233079232e-08,8.2682735612978,4.301231353936046,8.288701090700208,4.388797705009438,16.577402181400416,8.777595410018876,,0.9134836007452906,0.04429500024196844,2.0220080818676224e-05,0.0015328554889215893,0.050007377607028926,6.252947591634214,1.0000004304599333,6.262794310389921
2,6.0,9.0,6.0,3.0,2,0.16701030731201172,12.0,9.0,final,6.0,0.0,6.657960011598783,6.556559284217837,999.9993542929375,999.9994619170881,1.1096600019331306,1.3855197614059456,1.3855197614059456,29b6b68,True,3.10.18,1,1,6.21233817850371e-08,5.445018440121582,3.0149672408298187,7.340806873840666,3.9308542169495646,22.022420621522,11.792562650848694,,0.0866178794025711,0.0033347783056014847,1.6445718408635885e-07,0.0001834921201967592,0.04126612459483129,6.657960011598783,1.000000645707549,6.667941668843838
3,9.0,12.0,6.0,3.0,2,0.18033695220947266,15.0,12.0,final,6.0,0.0,6.696637575755619,6.688051064577717,999.9991390556822,999.9992466740988,1.1161062626259366,1.429350354859239,1.429350354859239,29b6b68,True,3.10.18,1,1,5.387558559795834e-08,6.996010761827139,4.681590002223956,6.903100921082174,3.999262865663274,29.01843138334914,16.47415265307265,,0.006953350209131329,0.00025029494544729394,1.3375408657694427e-09,2.1947072128838504e-05,0.03384576620073297,6.696637575755619,1.0000008609451518,6.7066353896578565
